trial number,sensor position,sample num,sensor value,subject identifier,matching condition,channel,name,time
79,F6,63,-5564,c,S2 match,35,co2c0000338,24609375
79,F6,64,-6053,c,S2 match,35,co2c0000338,25
79,F6,65,-5564,c,S2 match,35,co2c0000338,25390625
79,F6,66,-5076,c,S2 match,35,co2c0000338,2578125
79,F6,67,-41,c,S2 match,35,co2c0000338,26171875
79,F6,68,-3123,c,S2 match,35,co2c0000338,265625
79,F6,69,-117,c,S2 match,35,co2c0000338,26953125
79,F6,70,1272,c,S2 match,35,co2c0000338,2734375
79,F6,71,3713,c,S2 match,35,co2c0000338,27734375
79,F6,72,469,c,S2 match,35,co2c0000338,28125
79,F6,73,3713,c,S2 match,35,co2c0000338,28515625
79,F6,74,783,c,S2 match,35,co2c0000338,2890625
79,F6,75,-2635,c,S2 match,35,co2c0000338,29296875
79,F6,76,-41,c,S2 match,35,co2c0000338,296875
79,F6,77,-4588,c,S2 match,35,co2c0000338,30078125
79,F6,78,-4588,c,S2 match,35,co2c0000338,3046875
79,F6,79,-41,c,S2 match,35,co2c0000338,30859375
79,F6,80,-4588,c,S2 match,35,co2c0000338,3125
79,F6,81,-5564,c,S2 match,35,co2c0000338,31640625
79,F6,82,-5564,c,S2 match,35,co2c0000338,3203125
79,F6,83,-5076,c,S2 match,35,co2c0000338,32421875
79,F6,84,-4588,c,S2 match,35,co2c0000338,328125
79,F6,85,-4588,c,S2 match,35,co2c0000338,33203125
79,F6,86,-5564,c,S2 match,35,co2c0000338,3359375
79,F6,87,-7517,c,S2 match,35,co2c0000338,33984375
79,F6,88,-9959,c,S2 match,35,co2c0000338,34375
79,F6,89,-10935,c,S2 match,35,co2c0000338,34765625
79,F6,90,-10935,c,S2 match,35,co2c0000338,3515625
79,F6,91,-10935,c,S2 match,35,co2c0000338,35546875
79,F6,92,-11424,c,S2 match,35,co2c0000338,359375
79,F6,93,-124,c,S2 match,35,co2c0000338,36328125
79,F6,94,-12889,c,S2 match,35,co2c0000338,3671875
79,F6,95,-11912,c,S2 match,35,co2c0000338,37109375
79,F6,96,-8982,c,S2 match,35,co2c0000338,375
79,F6,97,-4588,c,S2 match,35,co2c0000338,37890625
79,F6,98,-2146,c,S2 match,35,co2c0000338,3828125
79,F6,99,-682,c,S2 match,35,co2c0000338,38671875
79,F6,100,-1658,c,S2 match,35,co2c0000338,390625
79,F6,101,-2146,c,S2 match,35,co2c0000338,39453125
79,F6,102,-1658,c,S2 match,35,co2c0000338,3984375
79,F6,103,-682,c,S2 match,35,co2c0000338,40234375
79,F6,104,783,c,S2 match,35,co2c0000338,40625
79,F6,105,1272,c,S2 match,35,co2c0000338,41015625
79,F6,106,783,c,S2 match,35,co2c0000338,4140625
79,F6,107,-193,c,S2 match,35,co2c0000338,41796875
79,F6,108,295,c,S2 match,35,co2c0000338,421875
79,F6,109,1272,c,S2 match,35,co2c0000338,42578125
79,F6,110,2736,c,S2 match,35,co2c0000338,4296875
79,F6,111,3713,c,S2 match,35,co2c0000338,43359375
79,F6,112,469,c,S2 match,35,co2c0000338,4375
79,F6,113,4201,c,S2 match,35,co2c0000338,44140625
79,F6,114,4201,c,S2 match,35,co2c0000338,4453125
79,F6,115,3713,c,S2 match,35,co2c0000338,44921875
79,F6,116,2248,c,S2 match,35,co2c0000338,453125
79,F6,117,176,c,S2 match,35,co2c0000338,45703125
79,F6,118,1272,c,S2 match,35,co2c0000338,4609375
79,F6,119,783,c,S2 match,35,co2c0000338,46484375
79,F6,120,-117,c,S2 match,35,co2c0000338,46875
79,F6,121,-4588,c,S2 match,35,co2c0000338,47265625
79,F6,122,-8006,c,S2 match,35,co2c0000338,4765625
79,F6,123,-9959,c,S2 match,35,co2c0000338,48046875
79,F6,124,-8982,c,S2 match,35,co2c0000338,484375
79,F6,125,-5564,c,S2 match,35,co2c0000338,48828125
79,F6,126,-117,c,S2 match,35,co2c0000338,4921875
79,F6,127,176,c,S2 match,35,co2c0000338,49609375
79,F6,128,2736,c,S2 match,35,co2c0000338,5
79,F6,129,2736,c,S2 match,35,co2c0000338,50390625
79,F6,130,3225,c,S2 match,35,co2c0000338,5078125
79,F6,131,4201,c,S2 match,35,co2c0000338,51171875
79,F6,132,6154,c,S2 match,35,co2c0000338,515625
79,F6,133,6643,c,S2 match,35,co2c0000338,51953125
79,F6,134,6154,c,S2 match,35,co2c0000338,5234375
79,F6,135,5178,c,S2 match,35,co2c0000338,52734375
79,F6,136,4201,c,S2 match,35,co2c0000338,53125
79,F6,137,3225,c,S2 match,35,co2c0000338,53515625
79,F6,138,2736,c,S2 match,35,co2c0000338,5390625
79,F6,139,176,c,S2 match,35,co2c0000338,54296875
79,F6,140,783,c,S2 match,35,co2c0000338,546875
79,F6,141,295,c,S2 match,35,co2c0000338,55078125
79,F6,142,-682,c,S2 match,35,co2c0000338,5546875
79,F6,143,-1658,c,S2 match,35,co2c0000338,55859375
79,F6,144,-2635,c,S2 match,35,co2c0000338,5625
79,F6,145,-2635,c,S2 match,35,co2c0000338,56640625
79,F6,146,-117,c,S2 match,35,co2c0000338,5703125
79,F6,147,783,c,S2 match,35,co2c0000338,57421875
79,F6,148,3713,c,S2 match,35,co2c0000338,578125
79,F6,149,7131,c,S2 match,35,co2c0000338,58203125
79,F6,150,10061,c,S2 match,35,co2c0000338,5859375
79,F6,151,12014,c,S2 match,35,co2c0000338,58984375
79,F6,152,12502,c,S2 match,35,co2c0000338,59375
79,F6,153,12014,c,S2 match,35,co2c0000338,59765625
79,F6,154,11525,c,S2 match,35,co2c0000338,6015625
79,F6,155,11037,c,S2 match,35,co2c0000338,60546875
79,F6,156,12014,c,S2 match,35,co2c0000338,609375
79,F6,157,13479,c,S2 match,35,co2c0000338,61328125
79,F6,158,14943,c,S2 match,35,co2c0000338,6171875
79,F6,159,1592,c,S2 match,35,co2c0000338,62109375
79,F6,160,16408,c,S2 match,35,co2c0000338,625
79,F6,161,16897,c,S2 match,35,co2c0000338,62890625
79,F6,162,17385,c,S2 match,35,co2c0000338,6328125
79,F6,163,17873,c,S2 match,35,co2c0000338,63671875
79,F6,164,17385,c,S2 match,35,co2c0000338,640625
79,F6,165,16408,c,S2 match,35,co2c0000338,64453125
79,F6,166,14943,c,S2 match,35,co2c0000338,6484375
79,F6,167,13967,c,S2 match,35,co2c0000338,65234375
79,F6,168,13967,c,S2 match,35,co2c0000338,65625
79,F6,169,14455,c,S2 match,35,co2c0000338,66015625
79,F6,170,14943,c,S2 match,35,co2c0000338,6640625
79,F6,171,14943,c,S2 match,35,co2c0000338,66796875
79,F6,172,13967,c,S2 match,35,co2c0000338,671875
79,F6,173,12014,c,S2 match,35,co2c0000338,67578125
79,F6,174,9084,c,S2 match,35,co2c0000338,6796875
79,F6,175,7619,c,S2 match,35,co2c0000338,68359375
79,F6,176,7131,c,S2 match,35,co2c0000338,6875
79,F6,177,8596,c,S2 match,35,co2c0000338,69140625
79,F6,178,10061,c,S2 match,35,co2c0000338,6953125
79,F6,179,11525,c,S2 match,35,co2c0000338,69921875
79,F6,180,12502,c,S2 match,35,co2c0000338,703125
79,F6,181,12502,c,S2 match,35,co2c0000338,70703125
79,F6,182,12502,c,S2 match,35,co2c0000338,7109375
79,F6,183,12014,c,S2 match,35,co2c0000338,71484375
79,F6,184,11525,c,S2 match,35,co2c0000338,71875
79,F6,185,11037,c,S2 match,35,co2c0000338,72265625
79,F6,186,10549,c,S2 match,35,co2c0000338,7265625
79,F6,187,10061,c,S2 match,35,co2c0000338,73046875
79,F6,188,9572,c,S2 match,35,co2c0000338,734375
79,F6,189,8108,c,S2 match,35,co2c0000338,73828125
79,F6,190,7131,c,S2 match,35,co2c0000338,7421875
79,F6,191,6643,c,S2 match,35,co2c0000338,74609375
79,F6,192,7131,c,S2 match,35,co2c0000338,75
79,F6,193,8108,c,S2 match,35,co2c0000338,75390625
79,F6,194,9572,c,S2 match,35,co2c0000338,7578125
79,F6,195,9572,c,S2 match,35,co2c0000338,76171875
79,F6,196,9084,c,S2 match,35,co2c0000338,765625
79,F6,197,7619,c,S2 match,35,co2c0000338,76953125
79,F6,198,6154,c,S2 match,35,co2c0000338,7734375
79,F6,199,5666,c,S2 match,35,co2c0000338,77734375
79,F6,200,6643,c,S2 match,35,co2c0000338,78125
79,F6,201,9084,c,S2 match,35,co2c0000338,78515625
79,F6,202,11037,c,S2 match,35,co2c0000338,7890625
79,F6,203,11525,c,S2 match,35,co2c0000338,79296875
79,F6,204,10061,c,S2 match,35,co2c0000338,796875
79,F6,205,7131,c,S2 match,35,co2c0000338,80078125
79,F6,206,4201,c,S2 match,35,co2c0000338,8046875
79,F6,207,176,c,S2 match,35,co2c0000338,80859375
79,F6,208,783,c,S2 match,35,co2c0000338,8125
79,F6,209,1272,c,S2 match,35,co2c0000338,81640625
79,F6,210,2248,c,S2 match,35,co2c0000338,8203125
79,F6,211,3225,c,S2 match,35,co2c0000338,82421875
79,F6,212,2736,c,S2 match,35,co2c0000338,828125
79,F6,213,783,c,S2 match,35,co2c0000338,83203125
79,F6,214,-682,c,S2 match,35,co2c0000338,8359375
79,F6,215,-193,c,S2 match,35,co2c0000338,83984375
79,F6,216,176,c,S2 match,35,co2c0000338,84375
79,F6,217,5178,c,S2 match,35,co2c0000338,84765625
79,F6,218,9084,c,S2 match,35,co2c0000338,8515625
79,F6,219,11037,c,S2 match,35,co2c0000338,85546875
79,F6,220,11525,c,S2 match,35,co2c0000338,859375
79,F6,221,10549,c,S2 match,35,co2c0000338,86328125
79,F6,222,9084,c,S2 match,35,co2c0000338,8671875
79,F6,223,7619,c,S2 match,35,co2c0000338,87109375
79,F6,224,5666,c,S2 match,35,co2c0000338,875
79,F6,225,3225,c,S2 match,35,co2c0000338,87890625
79,F6,226,295,c,S2 match,35,co2c0000338,8828125
79,F6,227,-2146,c,S2 match,35,co2c0000338,88671875
79,F6,228,-3123,c,S2 match,35,co2c0000338,890625
79,F6,229,-2635,c,S2 match,35,co2c0000338,89453125
79,F6,230,-117,c,S2 match,35,co2c0000338,8984375
79,F6,231,783,c,S2 match,35,co2c0000338,90234375
79,F6,232,1272,c,S2 match,35,co2c0000338,90625
79,F6,233,783,c,S2 match,35,co2c0000338,91015625
79,F6,234,-193,c,S2 match,35,co2c0000338,9140625
79,F6,235,-1658,c,S2 match,35,co2c0000338,91796875
79,F6,236,-1658,c,S2 match,35,co2c0000338,921875
79,F6,237,-682,c,S2 match,35,co2c0000338,92578125
79,F6,238,176,c,S2 match,35,co2c0000338,9296875
79,F6,239,5178,c,S2 match,35,co2c0000338,93359375
79,F6,240,8596,c,S2 match,35,co2c0000338,9375
79,F6,241,11525,c,S2 match,35,co2c0000338,94140625
79,F6,242,12502,c,S2 match,35,co2c0000338,9453125
79,F6,243,12502,c,S2 match,35,co2c0000338,94921875
79,F6,244,11525,c,S2 match,35,co2c0000338,953125
79,F6,245,10549,c,S2 match,35,co2c0000338,95703125
79,F6,246,10549,c,S2 match,35,co2c0000338,9609375
79,F6,247,10549,c,S2 match,35,co2c0000338,96484375
79,F6,248,10061,c,S2 match,35,co2c0000338,96875
79,F6,249,9084,c,S2 match,35,co2c0000338,97265625
79,F6,250,7131,c,S2 match,35,co2c0000338,9765625
79,F6,251,5178,c,S2 match,35,co2c0000338,98046875
79,F6,252,3713,c,S2 match,35,co2c0000338,984375
79,F6,253,1272,c,S2 match,35,co2c0000338,98828125
79,F6,254,-1658,c,S2 match,35,co2c0000338,9921875
79,F6,255,-6053,c,S2 match,35,co2c0000338,99609375
79,FT7,0,12136,c,S2 match,36,co2c0000338,0
79,FT7,1,8718,c,S2 match,36,co2c0000338,390625
79,FT7,2,3835,c,S2 match,36,co2c0000338,78125
79,FT7,3,-1048,c,S2 match,36,co2c0000338,1171875
79,FT7,4,-4954,c,S2 match,36,co2c0000338,15625
79,FT7,5,-5931,c,S2 match,36,co2c0000338,1953125
79,FT7,6,-6907,c,S2 match,36,co2c0000338,234375
79,FT7,7,-886,c,S2 match,36,co2c0000338,2734375
79,FT7,8,-10813,c,S2 match,36,co2c0000338,3125
79,FT7,9,-11302,c,S2 match,36,co2c0000338,3515625
79,FT7,10,-1179,c,S2 match,36,co2c0000338,390625
79,FT7,11,-12278,c,S2 match,36,co2c0000338,4296875
79,FT7,12,-11302,c,S2 match,36,co2c0000338,46875
79,FT7,13,-886,c,S2 match,36,co2c0000338,5078125
79,FT7,14,-4954,c,S2 match,36,co2c0000338,546875
79,FT7,15,-1536,c,S2 match,36,co2c0000338,5859375
79,FT7,16,-559,c,S2 match,36,co2c0000338,625
79,FT7,17,417,c,S2 match,36,co2c0000338,6640625
79,FT7,18,1882,c,S2 match,36,co2c0000338,703125
79,FT7,19,3835,c,S2 match,36,co2c0000338,7421875
79,FT7,20,4812,c,S2 match,36,co2c0000338,78125
79,FT7,21,3835,c,S2 match,36,co2c0000338,8203125
79,FT7,22,1882,c,S2 match,36,co2c0000338,859375
79,FT7,23,-71,c,S2 match,36,co2c0000338,8984375
79,FT7,24,-559,c,S2 match,36,co2c0000338,9375
79,FT7,25,1394,c,S2 match,36,co2c0000338,9765625
79,FT7,26,3835,c,S2 match,36,co2c0000338,1015625
79,FT7,27,4812,c,S2 match,36,co2c0000338,10546875
79,FT7,28,2858,c,S2 match,36,co2c0000338,109375
79,FT7,29,1394,c,S2 match,36,co2c0000338,11328125
79,FT7,30,1882,c,S2 match,36,co2c0000338,1171875
79,FT7,31,3835,c,S2 match,36,co2c0000338,12109375
79,FT7,32,5788,c,S2 match,36,co2c0000338,125
79,FT7,33,5788,c,S2 match,36,co2c0000338,12890625
79,FT7,34,3835,c,S2 match,36,co2c0000338,1328125
79,FT7,35,1394,c,S2 match,36,co2c0000338,13671875
79,FT7,36,-559,c,S2 match,36,co2c0000338,140625
79,FT7,37,417,c,S2 match,36,co2c0000338,14453125
79,FT7,38,3347,c,S2 match,36,co2c0000338,1484375
79,FT7,39,7253,c,S2 match,36,co2c0000338,15234375
79,FT7,40,7741,c,S2 match,36,co2c0000338,15625
79,FT7,41,4323,c,S2 match,36,co2c0000338,16015625
79,FT7,42,905,c,S2 match,36,co2c0000338,1640625
79,FT7,43,-71,c,S2 match,36,co2c0000338,16796875
79,FT7,44,2858,c,S2 match,36,co2c0000338,171875
79,FT7,45,6276,c,S2 match,36,co2c0000338,17578125
79,FT7,46,8718,c,S2 match,36,co2c0000338,1796875
79,FT7,47,8718,c,S2 match,36,co2c0000338,18359375
79,FT7,48,7253,c,S2 match,36,co2c0000338,1875
79,FT7,49,6276,c,S2 match,36,co2c0000338,19140625
79,FT7,50,7253,c,S2 match,36,co2c0000338,1953125
79,FT7,51,9694,c,S2 match,36,co2c0000338,19921875
79,FT7,52,10671,c,S2 match,36,co2c0000338,203125
79,FT7,53,9694,c,S2 match,36,co2c0000338,20703125
79,FT7,54,6276,c,S2 match,36,co2c0000338,2109375
79,FT7,55,4323,c,S2 match,36,co2c0000338,21484375
79,FT7,56,3835,c,S2 match,36,co2c0000338,21875
79,FT7,57,3835,c,S2 match,36,co2c0000338,22265625
79,FT7,58,4323,c,S2 match,36,co2c0000338,2265625
79,FT7,59,4323,c,S2 match,36,co2c0000338,23046875
79,FT7,60,4323,c,S2 match,36,co2c0000338,234375
79,FT7,61,4323,c,S2 match,36,co2c0000338,23828125
79,FT7,62,4323,c,S2 match,36,co2c0000338,2421875
79,FT7,63,4812,c,S2 match,36,co2c0000338,24609375
79,FT7,64,53,c,S2 match,36,co2c0000338,25
79,FT7,65,6765,c,S2 match,36,co2c0000338,25390625
79,FT7,66,7741,c,S2 match,36,co2c0000338,2578125
79,FT7,67,823,c,S2 match,36,co2c0000338,26171875
79,FT7,68,9206,c,S2 match,36,co2c0000338,265625
79,FT7,69,10671,c,S2 match,36,co2c0000338,26953125
79,FT7,70,11648,c,S2 match,36,co2c0000338,2734375
79,FT7,71,12136,c,S2 match,36,co2c0000338,27734375
79,FT7,72,11648,c,S2 match,36,co2c0000338,28125
79,FT7,73,9206,c,S2 match,36,co2c0000338,28515625
79,FT7,74,4812,c,S2 match,36,co2c0000338,2890625
79,FT7,75,905,c,S2 match,36,co2c0000338,29296875
79,FT7,76,-559,c,S2 match,36,co2c0000338,296875
79,FT7,77,1394,c,S2 match,36,co2c0000338,30078125
79,FT7,78,3835,c,S2 match,36,co2c0000338,3046875
79,FT7,79,4323,c,S2 match,36,co2c0000338,30859375
79,FT7,80,3347,c,S2 match,36,co2c0000338,3125
79,FT7,81,2858,c,S2 match,36,co2c0000338,31640625
79,FT7,82,2858,c,S2 match,36,co2c0000338,3203125
79,FT7,83,3347,c,S2 match,36,co2c0000338,32421875
79,FT7,84,2858,c,S2 match,36,co2c0000338,328125
79,FT7,85,1394,c,S2 match,36,co2c0000338,33203125
79,FT7,86,1394,c,S2 match,36,co2c0000338,3359375
79,FT7,87,2858,c,S2 match,36,co2c0000338,33984375
79,FT7,88,53,c,S2 match,36,co2c0000338,34375
79,FT7,89,6276,c,S2 match,36,co2c0000338,34765625
79,FT7,90,6765,c,S2 match,36,co2c0000338,3515625
79,FT7,91,6765,c,S2 match,36,co2c0000338,35546875
79,FT7,92,7253,c,S2 match,36,co2c0000338,359375
79,FT7,93,7253,c,S2 match,36,co2c0000338,36328125
79,FT7,94,7253,c,S2 match,36,co2c0000338,3671875
79,FT7,95,7253,c,S2 match,36,co2c0000338,37109375
79,FT7,96,823,c,S2 match,36,co2c0000338,375
79,FT7,97,10183,c,S2 match,36,co2c0000338,37890625
79,FT7,98,11159,c,S2 match,36,co2c0000338,3828125
79,FT7,99,10671,c,S2 match,36,co2c0000338,38671875
79,FT7,100,9694,c,S2 match,36,co2c0000338,390625
79,FT7,101,9206,c,S2 match,36,co2c0000338,39453125
79,FT7,102,9694,c,S2 match,36,co2c0000338,3984375
79,FT7,103,10671,c,S2 match,36,co2c0000338,40234375
79,FT7,104,11159,c,S2 match,36,co2c0000338,40625
79,FT7,105,11159,c,S2 match,36,co2c0000338,41015625
79,FT7,106,11648,c,S2 match,36,co2c0000338,4140625
79,FT7,107,13601,c,S2 match,36,co2c0000338,41796875
79,FT7,108,15554,c,S2 match,36,co2c0000338,421875
79,FT7,109,17019,c,S2 match,36,co2c0000338,42578125
79,FT7,110,1653,c,S2 match,36,co2c0000338,4296875
79,FT7,111,16042,c,S2 match,36,co2c0000338,43359375
79,FT7,112,15554,c,S2 match,36,co2c0000338,4375
79,FT7,113,14577,c,S2 match,36,co2c0000338,44140625
79,FT7,114,13112,c,S2 match,36,co2c0000338,4453125
79,FT7,115,10671,c,S2 match,36,co2c0000338,44921875
79,FT7,116,9694,c,S2 match,36,co2c0000338,453125
79,FT7,117,11159,c,S2 match,36,co2c0000338,45703125
79,FT7,118,13112,c,S2 match,36,co2c0000338,4609375
79,FT7,119,13601,c,S2 match,36,co2c0000338,46484375
79,FT7,120,11159,c,S2 match,36,co2c0000338,46875
79,FT7,121,823,c,S2 match,36,co2c0000338,47265625
79,FT7,122,7253,c,S2 match,36,co2c0000338,4765625
79,FT7,123,9206,c,S2 match,36,co2c0000338,48046875
79,FT7,124,12136,c,S2 match,36,co2c0000338,484375
79,FT7,125,13601,c,S2 match,36,co2c0000338,48828125
79,FT7,126,14089,c,S2 match,36,co2c0000338,4921875
79,FT7,127,15066,c,S2 match,36,co2c0000338,49609375
79,FT7,128,1653,c,S2 match,36,co2c0000338,5
79,FT7,129,18483,c,S2 match,36,co2c0000338,50390625
79,FT7,130,17995,c,S2 match,36,co2c0000338,5078125
79,FT7,131,16042,c,S2 match,36,co2c0000338,51171875
79,FT7,132,14089,c,S2 match,36,co2c0000338,515625
79,FT7,133,13112,c,S2 match,36,co2c0000338,51953125
79,FT7,134,12136,c,S2 match,36,co2c0000338,5234375
79,FT7,135,11159,c,S2 match,36,co2c0000338,52734375
79,FT7,136,8718,c,S2 match,36,co2c0000338,53125
79,FT7,137,7253,c,S2 match,36,co2c0000338,53515625
79,FT7,138,7253,c,S2 match,36,co2c0000338,5390625
79,FT7,139,823,c,S2 match,36,co2c0000338,54296875
79,FT7,140,8718,c,S2 match,36,co2c0000338,546875
79,FT7,141,7253,c,S2 match,36,co2c0000338,55078125
79,FT7,142,4323,c,S2 match,36,co2c0000338,5546875
79,FT7,143,905,c,S2 match,36,co2c0000338,55859375
79,FT7,144,-1048,c,S2 match,36,co2c0000338,5625
79,FT7,145,-1536,c,S2 match,36,co2c0000338,56640625
79,FT7,146,-559,c,S2 match,36,co2c0000338,5703125
79,FT7,147,1394,c,S2 match,36,co2c0000338,57421875
79,FT7,148,2858,c,S2 match,36,co2c0000338,578125
79,FT7,149,3347,c,S2 match,36,co2c0000338,58203125
79,FT7,150,237,c,S2 match,36,co2c0000338,5859375
79,FT7,151,417,c,S2 match,36,co2c0000338,58984375
79,FT7,152,-2024,c,S2 match,36,co2c0000338,59375
79,FT7,153,-3977,c,S2 match,36,co2c0000338,59765625
79,FT7,154,-4466,c,S2 match,36,co2c0000338,6015625
79,FT7,155,-3977,c,S2 match,36,co2c0000338,60546875
79,FT7,156,-2513,c,S2 match,36,co2c0000338,609375
79,FT7,157,-1536,c,S2 match,36,co2c0000338,61328125
79,FT7,158,-2024,c,S2 match,36,co2c0000338,6171875
79,FT7,159,-2513,c,S2 match,36,co2c0000338,62109375
79,FT7,160,-2024,c,S2 match,36,co2c0000338,625
79,FT7,161,417,c,S2 match,36,co2c0000338,62890625
79,FT7,162,3347,c,S2 match,36,co2c0000338,6328125
79,FT7,163,4812,c,S2 match,36,co2c0000338,63671875
79,FT7,164,3347,c,S2 match,36,co2c0000338,640625
79,FT7,165,905,c,S2 match,36,co2c0000338,64453125
79,FT7,166,417,c,S2 match,36,co2c0000338,6484375
79,FT7,167,1394,c,S2 match,36,co2c0000338,65234375
79,FT7,168,2858,c,S2 match,36,co2c0000338,65625
79,FT7,169,3835,c,S2 match,36,co2c0000338,66015625
79,FT7,170,4812,c,S2 match,36,co2c0000338,6640625
79,FT7,171,5788,c,S2 match,36,co2c0000338,66796875
79,FT7,172,7741,c,S2 match,36,co2c0000338,671875
79,FT7,173,8718,c,S2 match,36,co2c0000338,67578125
79,FT7,174,823,c,S2 match,36,co2c0000338,6796875
79,FT7,175,7253,c,S2 match,36,co2c0000338,68359375
79,FT7,176,5788,c,S2 match,36,co2c0000338,6875
79,FT7,177,4812,c,S2 match,36,co2c0000338,69140625
79,FT7,178,53,c,S2 match,36,co2c0000338,6953125
79,FT7,179,6765,c,S2 match,36,co2c0000338,69921875
79,FT7,180,823,c,S2 match,36,co2c0000338,703125
79,FT7,181,7741,c,S2 match,36,co2c0000338,70703125
79,FT7,182,6276,c,S2 match,36,co2c0000338,7109375
79,FT7,183,4812,c,S2 match,36,co2c0000338,71484375
79,FT7,184,3835,c,S2 match,36,co2c0000338,71875
79,FT7,185,3347,c,S2 match,36,co2c0000338,72265625
79,FT7,186,3835,c,S2 match,36,co2c0000338,7265625
79,FT7,187,3835,c,S2 match,36,co2c0000338,73046875
79,FT7,188,3347,c,S2 match,36,co2c0000338,734375
79,FT7,189,237,c,S2 match,36,co2c0000338,73828125
79,FT7,190,237,c,S2 match,36,co2c0000338,7421875
79,FT7,191,237,c,S2 match,36,co2c0000338,74609375
79,FT7,192,2858,c,S2 match,36,co2c0000338,75
79,FT7,193,3835,c,S2 match,36,co2c0000338,75390625
79,FT7,194,4812,c,S2 match,36,co2c0000338,7578125
79,FT7,195,4323,c,S2 match,36,co2c0000338,76171875
79,FT7,196,3347,c,S2 match,36,co2c0000338,765625
79,FT7,197,237,c,S2 match,36,co2c0000338,76953125
79,FT7,198,2858,c,S2 match,36,co2c0000338,7734375
79,FT7,199,4323,c,S2 match,36,co2c0000338,77734375
79,FT7,200,53,c,S2 match,36,co2c0000338,78125
79,FT7,201,4323,c,S2 match,36,co2c0000338,78515625
79,FT7,202,1882,c,S2 match,36,co2c0000338,7890625
79,FT7,203,417,c,S2 match,36,co2c0000338,79296875
79,FT7,204,-71,c,S2 match,36,co2c0000338,796875
79,FT7,205,417,c,S2 match,36,co2c0000338,80078125
79,FT7,206,-71,c,S2 match,36,co2c0000338,8046875
79,FT7,207,-1048,c,S2 match,36,co2c0000338,80859375
79,FT7,208,-1536,c,S2 match,36,co2c0000338,8125
79,FT7,209,-1048,c,S2 match,36,co2c0000338,81640625
79,FT7,210,-1048,c,S2 match,36,co2c0000338,8203125
79,FT7,211,-1536,c,S2 match,36,co2c0000338,82421875
79,FT7,212,-2024,c,S2 match,36,co2c0000338,828125
79,FT7,213,-1536,c,S2 match,36,co2c0000338,83203125
79,FT7,214,-559,c,S2 match,36,co2c0000338,8359375
79,FT7,215,-559,c,S2 match,36,co2c0000338,83984375
79,FT7,216,-1048,c,S2 match,36,co2c0000338,84375
79,FT7,217,-559,c,S2 match,36,co2c0000338,84765625
79,FT7,218,1394,c,S2 match,36,co2c0000338,8515625
79,FT7,219,3347,c,S2 match,36,co2c0000338,85546875
79,FT7,220,2858,c,S2 match,36,co2c0000338,859375
79,FT7,221,1394,c,S2 match,36,co2c0000338,86328125
79,FT7,222,1394,c,S2 match,36,co2c0000338,8671875
79,FT7,223,237,c,S2 match,36,co2c0000338,87109375
79,FT7,224,1882,c,S2 match,36,co2c0000338,875
79,FT7,225,-71,c,S2 match,36,co2c0000338,87890625
79,FT7,226,-3001,c,S2 match,36,co2c0000338,8828125
79,FT7,227,-4466,c,S2 match,36,co2c0000338,88671875
79,FT7,228,-4466,c,S2 match,36,co2c0000338,890625
79,FT7,229,-3977,c,S2 match,36,co2c0000338,89453125
79,FT7,230,-2513,c,S2 match,36,co2c0000338,8984375
79,FT7,231,-1048,c,S2 match,36,co2c0000338,90234375
79,FT7,232,-71,c,S2 match,36,co2c0000338,90625
79,FT7,233,-2024,c,S2 match,36,co2c0000338,91015625
79,FT7,234,-6419,c,S2 match,36,co2c0000338,9140625
79,FT7,235,-10325,c,S2 match,36,co2c0000338,91796875
79,FT7,236,-11302,c,S2 match,36,co2c0000338,921875
79,FT7,237,-9349,c,S2 match,36,co2c0000338,92578125
79,FT7,238,-5931,c,S2 match,36,co2c0000338,9296875
79,FT7,239,-3977,c,S2 match,36,co2c0000338,93359375
79,FT7,240,-4954,c,S2 match,36,co2c0000338,9375
79,FT7,241,-6419,c,S2 match,36,co2c0000338,94140625
79,FT7,242,-6419,c,S2 match,36,co2c0000338,9453125
79,FT7,243,-3977,c,S2 match,36,co2c0000338,94921875
79,FT7,244,-1536,c,S2 match,36,co2c0000338,953125
79,FT7,245,-1048,c,S2 match,36,co2c0000338,95703125
79,FT7,246,-1048,c,S2 match,36,co2c0000338,9609375
79,FT7,247,-71,c,S2 match,36,co2c0000338,96484375
79,FT7,248,1394,c,S2 match,36,co2c0000338,96875
79,FT7,249,3835,c,S2 match,36,co2c0000338,97265625
79,FT7,250,5788,c,S2 match,36,co2c0000338,9765625
79,FT7,251,6276,c,S2 match,36,co2c0000338,98046875
79,FT7,252,5788,c,S2 match,36,co2c0000338,984375
79,FT7,253,4812,c,S2 match,36,co2c0000338,98828125
79,FT7,254,3347,c,S2 match,36,co2c0000338,9921875
79,FT7,255,1882,c,S2 match,36,co2c0000338,99609375
79,FT8,0,3194,c,S2 match,37,co2c0000338,0
79,FT8,1,2218,c,S2 match,37,co2c0000338,390625
79,FT8,2,1729,c,S2 match,37,co2c0000338,78125
79,FT8,3,1729,c,S2 match,37,co2c0000338,1171875
79,FT8,4,1729,c,S2 match,37,co2c0000338,15625
79,FT8,5,1241,c,S2 match,37,co2c0000338,1953125
79,FT8,6,-224,c,S2 match,37,co2c0000338,234375
79,FT8,7,-2665,c,S2 match,37,co2c0000338,2734375
79,FT8,8,-3642,c,S2 match,37,co2c0000338,3125
79,FT8,9,-2665,c,S2 match,37,co2c0000338,3515625
